13.84	46.6667
13.86	43.3333
13.88	46.6667
13.9	23.3333
13.92	53.3333
13.94	33.3333
13.96	46.6667
13.98	50
14	30
14.02	43.3333
14.04	26.6667
14.06	33.3333
14.08	36.6667
14.1	33.3333
14.12	53.3333
14.14	53.3333
14.16	33.3333
14.18	56.6667
14.2	60
14.22	36.6667
14.24	56.6667
14.26	53.3333
14.28	56.6667
14.3	56.6667
14.32	40
14.34	70
14.36	36.6667
14.38	70
14.4	63.3333
14.42	46.6667
14.44	46.6667
14.46	26.6667
14.48	63.3333
14.5	53.3333
14.52	33.3333
14.54	40
14.56	33.3333
14.58	50
14.6	23.3333
14.62	53.3333
14.64	36.6667
14.66	50
14.68	40
14.7	30
14.72	46.6667
14.74	63.3333
14.76	36.6667
14.78	50
14.8	50
14.82	63.3333
14.84	46.6667
14.86	46.6667
14.88	43.3333
14.9	50
14.92	30
14.94	46.6667
14.96	50
14.98	50
15	53.3333
15.02	40
15.04	50
15.06	23.3333
15.08	30
15.1	50
15.12	43.3333
15.14	36.6667
15.16	66.6667
15.18	40
15.2	20
15.22	60
15.24	53.3333
15.26	26.6667
15.28	40
15.3	33.3333
15.32	56.6667
15.34	43.3333
15.36	50
15.38	46.6667
15.4	50
15.42	43.3333
15.44	60
15.46	70
15.48	56.6667
15.5	50
15.52	36.6667
15.54	43.3333
15.56	33.3333
15.58	36.6667
15.6	43.3333
15.62	40
15.64	26.6667
15.66	53.3333
15.68	33.3333
15.7	40
15.72	63.3333
15.74	66.6667
15.76	43.3333
15.78	16.6667
15.8	40
15.82	46.6667
15.84	40
15.86	30
15.88	33.3333
15.9	36.6667
15.92	50
15.94	50
15.96	30
15.98	46.6667
16	56.6667
16.02	30
16.04	33.3333
16.06	56.6667
16.08	40
16.1	50
16.12	50
16.14	46.6667
16.16	40
16.18	43.3333
16.2	73.3333
16.22	33.3333
16.24	20
16.26	46.6667
16.28	46.6667
16.3	33.3333
16.32	23.3333
16.34	43.3333
16.36	50
16.38	43.3333
16.4	36.6667
16.42	50
16.44	53.3333
16.46	46.6667
16.48	76.6667
16.5	33.3333
16.52	30
16.54	23.3333
16.56	36.6667
16.58	43.3333
16.6	50
16.62	53.3333
16.64	50
16.66	40
16.68	26.6667
16.7	23.3333
16.72	40
16.74	36.6667
16.76	36.6667
16.78	36.6667
16.8	60
16.82	46.6667
16.84	36.6667
16.86	50
16.88	30
16.9	26.6667
16.92	43.3333
16.94	40
16.96	36.6667
16.98	46.6667
17	43.3333
17.02	40
17.04	36.6667
17.06	56.6667
17.08	56.6667
17.1	50
17.12	50
17.14	40
17.16	46.6667
17.18	73.3333
17.2	26.6667
17.22	26.6667
17.24	63.3333
17.26	56.6667
17.28	43.3333
17.3	33.3333
17.32	26.6667
17.34	43.3333
17.36	36.6667
17.38	50
17.4	40
17.42	40
17.44	33.3333
17.46	43.3333
17.48	63.3333
17.5	33.3333
17.52	53.3333
17.54	73.3333
17.56	53.3333
17.58	63.3333
17.6	66.6667
17.62	56.6667
17.64	43.3333
